<beam_data>
No,i,j,length,I,K,phai,stiff_ratio,Ci,Cj,category,direction,story,M0,Q0,unit_weight,weight,Z,Zp,B,H,t1,t2,init_group,Mp,M_Lx,M_Lx0,M_Ly,M_Ly0,M_Sx,M_Sy,Q_Lx,Q_Ly,Q_Sx,Q_Sy,N_Lx,N_Ly,N_Sx,N_Sy,ML,QL,Ms,Qs
52,33,38,2.9999999999999982,0.00176575,882.8750000000005,1.5,0.6408915745856356,150.46899999999977,150.46899999999977,nan,Y,2,225.70349999999965,150.46899999999985,1.196693791340565,3.5900813740216933,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[],[],[-200.864286    102.83433374],274.71847612697826,"[0, 0]","[1689.6912655321007, 1729.189839437286]",[],"[183.14565075131893, 117.79234924868078]",0.0,1139.6270349897964,[],[],[],[],274.71847612697826,183.14565075131893,1890.5555515275273,1322.7726857411153
53,36,37,6.0,0.00176575,353.15000000000003,1.2,0.2563566298342541,31.725000000000016,31.725000000000016,nan,X,2,47.58750000000003,15.862500000000004,1.196693791340565,7.18016274804339,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[-27.17548325  35.71203709],43.3192230818182,[],[],"[928.7170892140848, 909.6845304936932]","[0, 0]","[14.439741027272728, 17.28525897272728]",[],306.40026995129637,0.0,[],[],[],[],43.3192230818182,14.439741027272728,955.8925724629293,323.68552892402363
54,37,38,7.699999999999999,0.00176575,275.1818181818182,1.2,0.19975841285786036,56.09450000000001,56.09450000000001,nan,X,2,84.14175000000002,21.855000000000004,1.196693791340565,9.21454219332235,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[-54.37732174  56.86037022],82.90022576334437,[],[],"[708.8450886963843, 694.9783517044177]","[0, 0]","[21.53252617229724, 22.17747382770277]",[],182.3147325195847,0.0,[],[],[],[],82.90022576334437,21.53252617229724,763.2224104383731,204.4922063472875
55,38,39,7.699999999999999,0.00176575,275.1818181818182,1.2,0.19975841285786036,56.0944999999999,56.0944999999999,nan,X,2,84.14174999999985,21.854999999999976,1.196693791340565,9.21454219332235,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[-56.05506321  56.35881142],83.98987589499572,[],[],"[694.9783517044177, 694.9783517044176]","[0, 0]","[21.815552180518388, 21.894447819481563]",[],180.51385758556307,0.0,[],[],[],[],83.98987589499572,21.815552180518388,751.3371631202267,202.40830540504464
56,39,40,7.700000000000003,0.00176575,275.1818181818181,1.2,0.19975841285786025,56.094500000000096,56.094500000000096,nan,X,2,84.14175000000014,21.855000000000025,1.196693791340565,9.214542193322355,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[-58.32829098  51.13773199],87.73702949444821,[],[],"[694.9783517044173, 617.8800933003845]","[0, 0]","[22.788838829726796, 20.921161170273255]",[],170.50109675387029,0.0,[],[],[],[],87.73702949444821,22.788838829726796,753.306642688243,193.28993558359707
57,24,29,7.2,0.00176575,367.86458333333337,1.5,0.26703815607734804,334.39560000000023,334.39560000000023,nan,Y,2,501.5934000000004,139.3315000000001,1.196693791340565,8.61619529765207,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[],[],[-295.67159143  352.36514693],473.2466222515617,"[0, 0]","[822.071902040073, 771.2697095529544]",[],"[131.45739506987823, 147.20560493012195]",0.0,221.29744605458714,[],[],[],[],473.2466222515617,131.45739506987823,1123.6348564800787,368.5030509847091
58,29,34,7.2,0.00176575,367.86458333333337,1.5,0.26703815607734804,334.39560000000023,334.39560000000023,nan,Y,2,501.5934000000004,139.3315000000001,1.196693791340565,8.61619529765207,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[],[],[-343.6349745   318.70176572],514.0600043853206,"[0, 0]","[771.2697095529544, 704.0380273050417]",[],"[142.79444566258903, 135.86855433741115]",0.0,204.90385234138836,[],[],[],[],514.0600043853206,142.79444566258903,1114.9046840483365,347.69829800397736
59,34,39,2.9999999999999982,0.00176575,882.8750000000005,1.5,0.6408915745856356,150.469,150.469,nan,Y,2,225.7035,150.46900000000008,1.196693791340565,3.5900813740216933,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[],[],[-200.864286    102.83433374],274.71847612697866,"[0, 0]","[1689.6912655321007, 1729.189839437286]",[],"[183.1456507513192, 117.79234924868095]",0.0,1139.6270349897964,[],[],[],[],274.71847612697866,183.1456507513192,1890.5555515275278,1322.7726857411155
60,25,30,7.2,0.00176575,294.2916666666667,1.2,0.2136305248618784,83.59890000000004,83.59890000000004,nan,Y,2,125.39835000000008,34.83287500000002,1.196693791340565,8.61619529765207,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[],[],[-75.66415379  87.30075117],119.58005130559118,"[0, 0]","[564.3211470783584, 627.0750799256139]",[],"[33.21668091821978, 36.449069081780266]",0.0,165.47169819499615,[],[],[],[],119.58005130559118,33.21668091821978,714.3758310999178,201.92076727677642
61,30,35,7.2,0.00176575,294.2916666666667,1.2,0.2136305248618784,83.59890000000004,83.59890000000004,nan,Y,2,125.39835000000008,34.83287500000002,1.196693791340565,8.61619529765207,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[],[],[-85.18880035  80.95014317],127.51767858582028,"[0, 0]","[627.0750799256139, 614.6608133708]",[],"[35.42157738495008, 34.24417261504996]",0.0,172.46331851339082,[],[],[],[],127.51767858582028,35.42157738495008,712.2638802714628,207.88489589834091
62,35,40,2.9999999999999982,0.00176575,706.3000000000003,1.2,0.5127132596685084,45.97037499999999,45.97037499999999,nan,Y,2,68.95556249999998,45.97037500000001,1.196693791340565,3.5900813740216933,0.005885835,0.006640441,300.0,600.0,16.0,32.0,[],2158.143325,[],[],[-56.09150512  34.6263867 ],79.6881217065762,"[0, 0]","[1475.1859520899209, 1479.264332308944]",[],"[53.125414471050824, 38.8153355289492]",0.0,984.8167614662889,[],[],[],[],79.6881217065762,53.125414471050824,1531.2774572055591,1037.9421759373397
63,41,42,6.0,0.001546765,309.353,1.2,0.2563566298342541,54.432000000000016,54.432000000000016,nan,X,3,81.64800000000005,27.216000000000008,1.196693791340565,7.18016274804339,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-49.78348021  57.80031554],77.6395823337891,[],[],"[1019.3737558883017, 967.610545366061]","[0, 0]","[25.879860777929686, 28.55213922207033]",[],331.16405020906046,0.0,[],[],[],[],77.6395823337891,25.879860777929686,1069.1572361000544,359.7161894311308
64,42,43,7.699999999999999,0.001546765,241.05428571428575,1.2,0.19975841285786036,79.55640000000001,79.55640000000001,nan,X,3,119.33460000000004,30.99600000000001,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-78.53539425  79.97131178],118.61664123313555,[],[],"[753.9822431423853, 775.8095938852626]","[0, 0]","[30.809517203411833, 31.182482796588186]",[],198.6742645490452,0.0,[],[],[],[],118.61664123313555,30.809517203411833,855.780905669627,229.85674734563338
65,43,44,7.699999999999999,0.001546765,241.05428571428575,1.2,0.19975841285786036,79.55639999999981,79.55639999999981,nan,X,3,119.33459999999972,30.99599999999996,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-79.452591    79.95520019],119.08329540475717,[],[],"[775.8095938852626, 775.8095938852628]","[0, 0]","[30.930726079157736, 31.061273920842183]",[],201.5089854247436,0.0,[],[],[],[],119.08329540475717,30.930726079157736,855.7647940724646,232.57025934558578
66,44,45,7.700000000000003,0.001546765,241.0542857142856,1.2,0.19975841285786025,79.55640000000018,79.55640000000018,nan,X,3,119.33460000000028,30.996000000000045,1.196693791340565,9.214542193322355,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-81.48354112  75.00832639],122.57220736201216,[],[],"[775.8095938852623, 819.9291192777154]","[0, 0]","[31.836936977145992, 30.155063022854097]",[],207.23879391726973,0.0,[],[],[],[],122.57220736201216,31.836936977145992,894.937445671326,239.07573089441573
67,41,46,7.2,0.001546765,257.7941666666667,1.2,0.2136305248618784,63.50400000000002,63.50400000000002,nan,Y,3,95.25600000000003,26.460000000000004,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-59.54983452  65.29785442],92.38199005212576,"[0, 0]","[681.0874019338659, 640.4432916360688]",[],"[25.661663903368265, 27.258336096631744]",0.0,183.54592966249092,[],[],[],[],92.38199005212576,25.661663903368265,740.6372364579199,210.80426575912267
68,46,51,7.2,0.001546765,257.7941666666667,1.2,0.2136305248618784,63.50400000000002,63.50400000000002,nan,Y,3,95.25600000000003,26.460000000000004,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-64.56003517  61.75838629],96.65682444107213,"[0, 0]","[640.4432916360688, 584.9481667723938]",[],"[26.849117900297813, 26.070882099702196]",0.0,170.1932581122865,[],[],[],[],96.65682444107213,26.849117900297813,705.0033268088972,197.0423760125843
69,51,56,2.9999999999999982,0.001546765,618.7060000000005,1.2,0.5127132596685084,30.03749999999998,30.03749999999998,nan,Y,3,45.05624999999997,30.037499999999994,1.196693791340565,3.5900813740216933,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-35.73311685  24.49072769],50.67744458342807,"[0, 0]","[1403.875600253746, 1473.5588535282359]",[],"[33.78496305561873, 26.290036944381256]",0.0,959.1448179273277,[],[],[],[],50.67744458342807,33.78496305561873,1498.0495812136412,992.9297809829465
70,46,47,6.0,0.001546765,386.69125,1.5,0.32044578729281764,217.72800000000012,217.72800000000012,nan,X,3,326.5920000000002,108.86400000000005,1.196693791340565,7.18016274804339,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-196.32461621  230.5828887 ],309.4628637549846,[],[],"[1230.6865722682714, 1144.631340092009]","[0, 0]","[103.15428791832818, 114.57371208167191]",[],395.8863187267134,0.0,[],[],[],[],309.4628637549846,103.15428791832818,1427.0111884733462,510.46003080838534
71,47,48,7.699999999999999,0.001546765,301.3178571428572,1.5,0.24969801607232542,279.41760000000016,279.41760000000016,nan,X,3,419.12640000000016,108.86400000000005,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-277.40064215  280.09588432],417.7787789154661,[],[],"[891.9205247470198, 922.6275202837287]","[0, 0]","[108.51396854947173, 109.21403145052837]",[],235.65559026373361,0.0,[],[],[],[],417.7787789154661,108.51396854947173,1202.7234046054575,344.869621714262
72,48,49,7.699999999999999,0.001546765,301.3178571428572,1.5,0.24969801607232542,279.4175999999999,279.4175999999999,nan,X,3,419.1263999999998,108.86400000000005,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-278.68381609  281.54555702],417.69552953829617,[],[],"[922.6275202837287, 922.6275202837287]","[0, 0]","[108.49234533462247, 109.23565466537762]",[],239.64351176200748,0.0,[],[],[],[],417.69552953829617,108.49234533462247,1204.1730773006275,348.8791664273851
73,49,50,7.700000000000003,0.001546765,301.317857142857,1.5,0.2496980160723253,279.4176000000004,279.4176000000004,nan,X,3,419.12640000000056,108.86400000000005,1.196693791340565,9.214542193322355,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-287.52289604  259.6848778 ],433.04540911927825,[],[],"[922.6275202837282, 996.5587790523384]","[0, 0]","[112.47932704396828, 105.24867295603181]",[],249.24497393974883,0.0,[],[],[],[],433.04540911927825,112.47932704396828,1256.243656850872,361.7243009837171
74,42,47,7.2,0.001546765,322.2427083333334,1.5,0.26703815607734804,236.48940000000013,236.48940000000013,nan,Y,3,354.7341000000002,98.53725000000003,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-218.26234738  244.60122104],341.56466317119015,"[0, 0]","[826.4117939164219, 759.6323621748937]",[],"[94.87907310310835, 102.1954268968917]",0.0,220.28391056823824,[],[],[],[],341.56466317119015,94.87907310310835,1044.674141301338,322.47933746512996
75,47,52,7.2,0.001546765,322.2427083333334,1.5,0.26703815607734804,236.48940000000013,236.48940000000013,nan,Y,3,354.7341000000002,98.53725000000003,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-241.50643022  228.45875009],361.25794006773606,"[0, 0]","[759.6323621748937, 677.2888208474548]",[],"[100.34942779659332, 96.72507220340674]",0.0,199.57238653088172,[],[],[],[],361.25794006773606,100.34942779659332,1001.1387923967218,299.92181432747503
76,52,57,2.9999999999999982,0.001546765,773.3825000000006,1.5,0.6408915745856356,109.67474999999996,109.67474999999996,nan,Y,3,164.51212499999994,109.67475000000002,1.196693791340565,3.5900813740216933,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-134.94041847   85.64966012],189.15750417334306,"[0, 0]","[1625.4931700338923, 1734.4577649553203]",[],"[126.10500278222877, 93.24449721777127]",0.0,1119.9836449964048,[],[],[],[],189.15750417334306,126.10500278222877,1820.1074250752306,1246.0886477786335
77,51,52,6.0,0.001546765,386.69125,1.5,0.32044578729281764,109.24199999999996,109.24199999999996,nan,X,3,163.86299999999991,54.62099999999996,1.196693791340565,7.18016274804339,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-98.50314945 115.69176186],155.26869379373343,[],[],"[1230.6865722682714, 1144.631340092009]","[0, 0]","[51.7562312645778, 57.48576873542212]",[],395.8863187267134,0.0,[],[],[],[],155.26869379373343,51.7562312645778,1329.189721718387,453.37208746213554
78,52,53,7.699999999999999,0.001546765,301.3178571428572,1.5,0.24969801607232542,140.1938999999999,140.1938999999999,nan,X,3,210.29084999999984,54.62099999999995,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-139.18191941  140.53421974],209.6146998377944,[],[],"[891.9205247470198, 922.6275202837287]","[0, 0]","[54.4453765812453, 54.796623418754606]",[],235.65559026373361,0.0,[],[],[],[],209.6146998377944,54.4453765812453,1063.1617400215403,290.4522136824882
79,53,54,7.699999999999999,0.001546765,301.3178571428572,1.5,0.24969801607232542,140.19389999999976,140.19389999999976,nan,X,3,210.29084999999964,54.62099999999995,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-139.82573412  141.26157288],209.57293061904068,[],[],"[922.6275202837287, 922.6275202837287]","[0, 0]","[54.43452743351711, 54.807472566482794]",[],239.64351176200748,0.0,[],[],[],[],209.57293061904068,54.43452743351711,1063.889093161999,294.4509843284903
80,54,55,7.700000000000003,0.001546765,301.317857142857,1.5,0.2496980160723253,140.1939,140.1939,nan,X,3,210.29085,54.62099999999995,1.196693791340565,9.214542193322355,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-144.26061971  130.2932807 ],217.27451950602648,[],[],"[922.6275202837282, 996.5587790523384]","[0, 0]","[56.4349401314354, 52.80705986856451]",[],249.24497393974883,0.0,[],[],[],[],217.27451950602648,56.4349401314354,1126.8520597533386,305.6799140711842
81,43,48,7.2,0.001546765,322.2427083333334,1.5,0.26703815607734804,298.8215999999997,298.8215999999997,nan,Y,3,448.2323999999996,124.50899999999989,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-275.78022391  309.09180959],431.576607161065,"[0, 0]","[826.4117939164219, 759.6323621748937]",[],"[119.88239087807362, 129.13560912192617]",0.0,220.28391056823824,[],[],[],[],431.576607161065,119.88239087807362,1102.192017828514,349.4195196901644
82,48,53,7.2,0.001546765,322.2427083333334,1.5,0.26703815607734804,298.8215999999997,298.8215999999997,nan,Y,3,448.2323999999996,124.50899999999989,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-305.27273488  288.42028715],456.65862386726235,"[0, 0]","[759.6323621748937, 677.2888208474548]",[],"[126.84961774090621, 122.16838225909356]",0.0,199.57238653088172,[],[],[],[],456.65862386726235,126.84961774090621,1064.90509705573,326.42200427178796
83,53,58,2.9999999999999982,0.001546765,773.3825000000006,1.5,0.6408915745856356,135.64649999999978,135.64649999999978,nan,Y,3,203.4697499999997,135.64649999999986,1.196693791340565,3.5900813740216933,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-167.87318709  105.6367038 ],234.58799164811396,"[0, 0]","[1625.4931700338923, 1734.4577649553203]",[],"[156.39199443207605, 114.90100556792368]",0.0,1119.9836449964048,[],[],[],[],234.58799164811396,156.39199443207605,1840.0944687524009,1276.3756394284808
84,56,57,6.0,0.001546765,309.353,1.2,0.2563566298342541,28.35000000000001,28.35000000000001,nan,X,3,42.52500000000002,14.175000000000004,1.196693791340565,7.18016274804339,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-25.68159046  30.71647092],40.00755977133397,[],[],"[1019.3737558883017, 967.610545366061]","[0, 0]","[13.335853257111323, 15.014146742888686]",[],331.16405020906046,0.0,[],[],[],[],40.00755977133397,13.335853257111323,1045.0553463514386,346.17819695194913
85,57,58,7.699999999999999,0.001546765,241.05428571428575,1.2,0.19975841285786036,50.12700000000001,50.12700000000001,nan,X,3,75.19050000000001,19.53,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-49.10975249  50.55276856],74.46899196412772,[],[],"[753.9822431423853, 775.8095938852626]","[0, 0]","[19.342595315357848, 19.717404684642155]",[],198.6742645490452,0.0,[],[],[],[],74.46899196412772,19.342595315357848,826.3623624428565,218.39166923368737
86,58,59,7.699999999999999,0.001546765,241.05428571428575,1.2,0.19975841285786036,50.1269999999999,50.1269999999999,nan,X,3,75.19049999999987,19.52999999999998,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-50.09175861  50.36319318],75.05478271467705,[],[],"[775.8095938852626, 775.8095938852628]","[0, 0]","[19.494748757058986, 19.565251242940974]",[],201.5089854247436,0.0,[],[],[],[],75.05478271467705,19.494748757058986,826.1727870653475,221.07423666768457
87,59,60,7.700000000000003,0.001546765,241.0542857142856,1.2,0.19975841285786025,50.127000000000095,50.127000000000095,nan,X,3,75.19050000000014,19.530000000000022,1.196693791340565,9.214542193322355,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-51.34125558  47.26134387],77.23045585817837,[],[],"[775.8095938852623, 819.9291192777154]","[0, 0]","[20.059858664461903, 19.000141335538142]",[],207.23879391726973,0.0,[],[],[],[],77.23045585817837,20.059858664461903,867.1904631436082,227.29865258173163
88,44,49,7.2,0.001546765,322.2427083333334,1.5,0.26703815607734804,298.8216000000003,298.8216000000003,nan,Y,3,448.2324000000004,124.5090000000001,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-275.78022391  309.09180959],431.5766071610658,"[0, 0]","[826.4117939164219, 759.6323621748937]",[],"[119.88239087807382, 129.13560912192636]",0.0,220.28391056823824,[],[],[],[],431.5766071610658,119.88239087807382,1102.1920178285147,349.41951969016463
89,49,54,7.2,0.001546765,322.2427083333334,1.5,0.26703815607734804,298.8216000000003,298.8216000000003,nan,Y,3,448.2324000000004,124.5090000000001,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-305.27273488  288.42028715],456.65862386726315,"[0, 0]","[759.6323621748937, 677.2888208474548]",[],"[126.84961774090642, 122.16838225909378]",0.0,199.57238653088172,[],[],[],[],456.65862386726315,126.84961774090642,1064.9050970557305,326.4220042717881
90,54,59,2.9999999999999982,0.001546765,773.3825000000006,1.5,0.6408915745856356,135.6465,135.6465,nan,Y,3,203.46975,135.6465000000001,1.196693791340565,3.5900813740216933,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-167.87318709  105.6367038 ],234.58799164811435,"[0, 0]","[1625.4931700338923, 1734.4577649553203]",[],"[156.39199443207633, 114.90100556792385]",0.0,1119.9836449964048,[],[],[],[],234.58799164811435,156.39199443207633,1840.094468752401,1276.375639428481
91,45,50,7.2,0.001546765,257.7941666666667,1.2,0.2136305248618784,74.70540000000007,74.70540000000007,nan,Y,3,112.0581000000001,31.127250000000025,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-70.07123622  76.78072532],108.7033554499908,"[0, 0]","[681.0874019338659, 640.4432916360688]",[],"[30.195376513886327, 32.05912348611372]",0.0,183.54592966249092,[],[],[],[],108.7033554499908,30.195376513886327,751.1586381492858,215.60505314860464
92,50,55,7.2,0.001546765,257.7941666666667,1.2,0.2136305248618784,74.70540000000007,74.70540000000007,nan,Y,3,112.0581000000001,31.127250000000025,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-75.73795013  73.1238129 ],113.36516861579003,"[0, 0]","[640.4432916360688, 584.9481667723938]",[],"[31.49032461549723, 30.76417538450282]",0.0,170.1932581122865,[],[],[],[],113.36516861579003,31.49032461549723,716.1812417644966,201.68358272778372
93,55,60,2.9999999999999982,0.001546765,618.7060000000005,1.2,0.5127132596685084,42.26474999999999,42.26474999999999,nan,Y,3,63.39712499999998,42.264750000000014,1.196693791340565,3.5900813740216933,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-48.39564119  35.1164654 ],70.03671289422005,"[0, 0]","[1403.875600253746, 1473.5588535282359]",[],"[46.69114192948006, 37.838358070519966]",0.0,959.1448179273277,[],[],[],[],70.03671289422005,46.69114192948006,1508.675318931577,1005.8359598568078
94,61,62,6.0,0.001546765,309.353,1.2,0.2563566298342541,55.08000000000002,55.08000000000002,nan,X,4,82.62000000000003,27.540000000000003,1.196693791340565,7.18016274804339,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-50.09274058  58.69715381],78.31779338485998,[],[],"[1014.9734774962465, 956.344352026134]","[0, 0]","[26.10593112828665, 28.974068871713357]",[],328.5529715870634,0.0,[],[],[],[],78.31779338485998,26.10593112828665,1065.066218075954,357.52704045877675
95,62,63,7.699999999999999,0.001546765,241.05428571428575,1.2,0.19975841285786036,80.50350000000002,80.50350000000002,nan,X,4,120.75525000000002,31.365,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-79.40068829  80.95817678],119.97650575493667,[],[],"[745.2033911891954, 766.7765992351527]","[0, 0]","[31.16272876751601, 31.567271232483986]",[],196.36103771744783,0.0,[],[],[],[],119.97650575493667,31.16272876751601,847.7347760122027,227.92830894993182
96,63,64,7.699999999999999,0.001546765,241.05428571428575,1.2,0.19975841285786036,80.5034999999998,80.5034999999998,nan,X,4,120.75524999999972,31.364999999999952,1.196693791340565,9.21454219332235,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-80.39845518  80.90704781],120.50095368338523,[],[],"[766.7765992351527, 766.7765992351526]","[0, 0]","[31.298949008671517, 31.431050991328387]",[],199.16275304809162,0.0,[],[],[],[],120.50095368338523,31.298949008671517,847.6836470436307,230.59380403942
97,64,65,7.700000000000003,0.001546765,241.0542857142856,1.2,0.19975841285786025,80.50350000000017,80.50350000000017,nan,X,4,120.75525000000027,31.365000000000048,1.196693791340565,9.214542193322355,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[-82.59842101  75.61160718],124.248656914403,[],[],"[766.7765992351523, 816.389773315811]","[0, 0]","[32.272378419325435, 30.457621580674665]",[],205.60602240921594,0.0,[],[],[],[],124.248656914403,32.272378419325435,892.0013804992055,237.87840082854137
98,61,66,7.2,0.001546765,257.7941666666667,1.2,0.2136305248618784,64.26,64.26,nan,Y,4,96.39,26.775,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-60.01500552  66.19758915],93.29870818317917,"[0, 0]","[678.1473868898067, 632.9864093383449]",[],"[25.91630782866088, 27.633692171339117]",0.0,182.10191614279884,[],[],[],[],93.29870818317917,25.91630782866088,738.1623924081815,209.73560831413795
99,66,71,7.2,0.001546765,257.7941666666667,1.2,0.2136305248618784,64.26,64.26,nan,Y,4,96.39,26.775,1.196693791340565,8.61619529765207,0.005155885,0.005731646,300.0,600.0,12.0,28.0,[],1862.78495,[],[],[-65.38418587  62.38144444],97.89137071232145,"[0, 0]","[632.9864093383449, 521.5763465537894]",[],"[27.19204742008929, 26.35795257991071]",0.0,160.35593831835197,[],[],[],[],97.89137071232145,27.19204742008929,698.3705952057567,187.54798573844127
